"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y6_UO9","I1_F33_m9f9_P33_Y4_UO531","ID1_F33_m9f9_P33_Y4_UO544","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P0_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m9f9_P33_Y6_UO544","I9_F10_m9f9_P33_Y4_UO606","I9_F10_m77f77_P33_Y0_UO3598","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P76_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m9f9_P44_Y6_UO533","I9_F10_m9f9_P10_Y4_UO557","I9_F10_m9f9_P44_Y0_UO590","FXX",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P8_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m1f1_P44_Y5_UO25","ID1_F44_m1f1_P33_Y3_UO29","I1_F44_m1f1_P44_Y3_UO84","FXX",2,0,1,0,1,0,0,0,-9999,0.4375,1,"P8_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"ID1_F44_m9f9_P10_Y4_UO563","ID9_F44_m9f9_P10_Y1_UO441","I9_F33_m-1f-1_P77_Y-1_U65","MXY",3,0,1,0,0,0,0,0,-9999,0.625,1,"P8_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m1f1_P33_Y3_UO93","ID1_F96_m-1f-1_P1_Y-1_U226","I1_F44_m77f77_P10_Y0_UO3568","MXY",4,0,1,0,0,0,0,0,-9999,0.875,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"ID1_F33_m9f9_P10_Y0_UO531","R9_F9_m-1f-1_P9_Y-1_U102","R9_F9_m-1f-1_P9_Y-1_U193","MXY",7,0,1,0,0,0,0,0,-9999,0.75,1,"P8_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P9_Y-1_U233","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y6_UO130","ID3_F59_m79f79_P59_Y4_UO3549","I3_F59_m16f16_P59_Y4_UO916","MXY",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P15_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y6_UO159","ID3_F59_m56f56_P59_Y2_UO2636","I3_F64_m56f56_P59_Y2_UO2619","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P55_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m79f79_P64_Y6_UO3558","I79_F59_m3f3_P59_Y4_UO182","I79_F59_m17f17_P64_Y4_UO1006","MXY",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P15_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m56f56_P59_Y5_UO2632","I56_F59_m16f16_P59_Y1_UO812","I56_F59_m56f56_P59_Y1_UO2513","FXX",2,0,1,0,1,0,0,0,-9999,0.5,1,"P15_CV0",1,0,2,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F64_m3f3_P59_Y4_UO152","I3_F59_m79f79_P59_Y0_UO3796","I3_F59_m16f16_P59_Y2_UO887","FXX",3,0,1,0,1,0,0,0,-9999,0.75,1,"P78_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m56f56_P59_Y3_UO2625","ID56_F59_m-1f-1_P56_Y-1_U184","I56_F59_m-1f-1_P56_Y-1_U56","MXY",4,0,1,0,0,0,0,0,-9999,0.5,1,"P55_CV0",1,0,2,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m79f79_P59_Y0_UO3830","R79_F79_m-1f-1_P79_Y-1_U219","R79_F79_m-1f-1_P79_Y-1_U164","MXY",7,0,1,0,0,0,0,0,-9999,0.25,1,"P78_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P79_Y-1_U58","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P78_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m9f9_P10_Y6_UO632","ID9_F33_m-1f-1_P1_Y-1_U65","I9_F10_m77f77_P10_Y4_UO3421","MXY",1,0,0,0,0,0,0,1,-9999,0.625,1,"P0_CV0",1,1,1,0,2,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y6_UO229","I4_F82_m4f4_P96_Y3_UO274","I4_F67_m4f4_P67_Y4_UO232","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P3_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y6_UO235","I4_F82_m4f4_P10_Y3_UO226","I4_F67_m87f87_P24_Y2_UO3946","MXY",1,0,0,0,0,0,0,0,-9999,0.6875,1,"P77_CV0",1,0,2,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F10_m77f77_P82_Y5_UO3391","ID77_F10_m-1f-1_P77_Y-1_U121","I77_F10_m4f4_P82_Y0_UO276","MXY",2,0,1,0,0,0,0,0,-9999,0.375,1,"P3_CV0",1,0,2,0,2,0,2,0,2
4,-253798.3533,279406.7349,"I4_F10_m4f4_P67_Y4_UO251","I4_F67_m4f4_P82_Y0_UO254","I4_F67_m-1f-1_P4_Y-1_U173","MXY",3,0,1,0,0,0,0,0,-9999,0.625,1,"P3_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"ID4_F96_m4f4_P82_Y2_UO264","I4_F82_m-1f-1_P4_Y-1_U148","I4_F82_m-1f-1_P4_Y-1_U99","MXY",5,0,1,0,0,0,0,0,-9999,0.75,1,"P3_CV0",1,2,0,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m4f4_P82_Y0_UO242","R4_F4_m-1f-1_P4_Y-1_U138","R4_F4_m-1f-1_P4_Y-1_U55","MXY",7,0,1,0,0,0,0,0,-9999,1,1,"P3_CV0",1,2,0,1,1,0,2,0,2
4,-253798.3533,279406.7349,"ID4_F82_m-1f-1_P4_Y-1_U47","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0,1,"P3_CV0",1,0,2,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F72_m5f5_P72_Y6_UO322","I5_F81_m47f47_P81_Y4_UO2345","I5_F81_m5f5_P81_Y4_UO401","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P46_CV0",1,0,2,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m80f80_P81_Y6_UO3710","ID80_F81_m47f47_P81_Y3_UO2286","ID80_F81_m5f5_P72_Y4_UO328","FXX",1,0,0,0,0,0,0,0,-9999,0.5625,1,"P46_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m80f80_P81_Y6_UO3698","I80_F81_m58f58_P81_Y4_UO2754","I80_F72_m80f80_P72_Y3_UO3583","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P79_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m94f94_P81_Y5_UO4465","ID94_F81_m-1f-1_P58_Y-1_U153","ID94_F72_m80f80_P72_Y2_UO3574","MXY",2,0,1,0,0,0,0,0,-9999,0.5,1,"P79_CV0",1,1,1,2,0,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m5f5_P81_Y5_UO353","I5_F81_m80f80_P72_Y2_UO3588","I5_F81_m80f80_P72_Y2_UO3612","FXX",2,0,1,0,1,0,0,0,-9999,0.5,1,"P4_CV0",1,1,1,0,2,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m80f80_P72_Y3_UO3591","I80_F81_m47f47_P81_Y0_UO2436","I80_F81_m58f58_P81_Y0_UO2912","FXX",4,0,1,0,1,0,0,0,-9999,0.5,1,"P57_CV0",1,2,0,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m58f58_P81_Y1_UO2626","ID58_F81_m-1f-1_P94_Y-1_U17","I58_F81_m-1f-1_P58_Y-1_U245","MXY",6,0,1,0,0,0,0,0,-9999,0.25,1,"P57_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m-1f-1_P5_Y-1_U234","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,1,1,"P4_CV0",1,2,0,1,1,0,2,0,2
7,-811616.8634,-376900.537,"S7_F13_m37f37_P13_Y6_UO1683","I37_F74_m7f7_P74_Y4_UO478","I37_F74_m78f78_P38_Y2_UO3415","FXX",1,0,0,0,0,0,0,0,-9999,0.3125,1,"P36_CV0",1,0,2,1,1,0,2,0,2
7,-811616.8634,-376900.537,"S7_F38_m37f37_P38_Y6_UO1695","ID37_F61_m39f39_P19_Y4_UO1788","I37_F35_m30f30_P13_Y2_UO1392","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P45_CV0",1,0,2,1,1,0,2,0,2
7,-811616.8634,-376900.537,"S7_F74_m78f78_P74_Y6_UO3531","ID78_F38_m-1f-1_P87_Y-1_U101","I78_F13_m34f34_P54_Y3_UO1562","FXX",1,0,0,0,0,0,0,0,-9999,0.75,1,"P33_CV0",1,2,0,1,1,0,2,0,2
7,-811616.8634,-376900.537,"ID7_F74_m30f30_P38_Y5_UO1433","I30_F93_m-1f-1_P30_Y-1_U234","ID30_F74_m12f12_P52_Y0_UO757","MXY",2,0,1,0,0,0,0,0,-9999,0.625,1,"P29_CV0",1,1,1,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F29_m7f7_P74_Y4_UO502","I7_F38_m-1f-1_P30_Y-1_U178","I7_F29_m7f7_P74_Y0_UO417","MXY",3,0,1,0,0,0,0,0,-9999,0.25,1,"P29_CV0",1,0,2,2,0,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m7f7_P38_Y3_UO473","ID7_F38_m-1f-1_P30_Y-1_U178","I7_F38_m-1f-1_P7_Y-1_U133","MXY",4,0,1,0,0,0,0,0,-9999,0,1,"P6_CV0",1,0,2,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m37f37_P74_Y1_UO1527","I37_F38_m-1f-1_P37_Y-1_U189","ID37_F74_m-1f-1_P7_Y-1_U222","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P36_CV0",1,1,1,0,2,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m-1f-1_P7_Y-1_U32","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P6_CV0",1,1,1,2,0,0,2,0,2
9,-13432.88572,466595.3015,"S9_F10_m1f1_P10_Y6_UO0","I1_F10_m9f9_P33_Y4_UO586","ID1_F96_m-1f-1_P9_Y-1_U127","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,0,2,1,1,0,2,0,2
9,-13432.88572,466595.3015,"S9_F18_m9f9_P18_Y6_UO548","I9_F33_m9f9_P33_Y4_UO579","I9_F44_m1f1_P96_Y4_UO22","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P76_CV0",1,1,1,1,1,0,2,0,2
9,-13432.88572,466595.3015,"S9_F33_m9f9_P33_Y6_UO528","I9_F44_m4f4_P10_Y4_UO253","I9_F18_m9f9_P33_Y4_UO534","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,1,1,0,2,0,2,0,2
9,-13432.88572,466595.3015,"I9_F33_m1f1_P33_Y5_UO63","I1_F44_m9f9_P44_Y1_UO417","I1_F33_m4f4_P10_Y2_UO233","MXY",2,0,1,0,0,0,0,0,-9999,0.375,1,"P8_CV0",1,1,1,2,0,0,2,0,2
9,-13432.88572,466595.3015,"ID9_F10_m77f77_P10_Y5_UO3392","I77_F10_m-1f-1_P77_Y-1_U176","I77_F33_m9f9_P10_Y2_UO563","MXY",2,0,1,0,0,0,0,0,-9999,0.625,1,"P8_CV0",1,2,0,2,0,0,2,0,2
9,-13432.88572,466595.3015,"I9_F44_m9f9_P44_Y3_UO556","I9_F44_m-1f-1_P1_Y-1_U163","I9_F10_m1f1_P96_Y0_UO48","FXX",4,0,1,0,1,0,0,0,-9999,0.375,1,"P0_CV0",1,1,1,2,0,0,2,0,2
9,-13432.88572,466595.3015,"ID9_F33_m77f77_P33_Y1_UO3161","ID77_F33_m-1f-1_P77_Y-1_U232","ID77_F10_m-1f-1_P77_Y-1_U39","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P76_CV0",1,0,2,2,0,0,2,0,2
9,-13432.88572,466595.3015,"ID9_F10_m-1f-1_P77_Y-1_U218","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P76_CV0",1,1,1,1,1,0,2,0,2
11,167746.5251,-473515.3538,"S11_F2_m85f85_P2_Y6_UO3976","I85_F8_m85f85_P69_Y4_UO3882","I85_F28_m-1f-1_P65_Y-1_U231","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P64_CV0",1,1,1,1,1,0,2,0,2
11,167746.5251,-473515.3538,"ID11_F2_m100f100_P48_Y5_UO4598","I100_F48_m11f11_P48_Y1_UO538","ID100_F49_m-1f-1_P43_Y-1_U19","FXX",2,0,1,0,1,0,0,0,-9999,0.5,1,"P10_CV0",1,0,2,0,2,0,2,0,2
11,167746.5251,-473515.3538,"ID11_F49_m15f15_P49_Y3_UO819","I15_F89_m-1f-1_P73_Y-1_U138","ID15_F89_m-1f-1_P55_Y-1_U137","FXX",4,0,1,0,1,0,0,0,-9999,0.5,1,"P72_CV0",1,1,1,2,0,0,2,0,2
11,167746.5251,-473515.3538,"I11_F36_m11f11_P48_Y1_UO562","ID11_F89_m-1f-1_P11_Y-1_U112","ID11_F48_m-1f-1_P11_Y-1_U49","FXX",6,0,1,0,1,0,0,0,-9999,0.75,1,"P10_CV0",1,2,0,1,1,0,2,0,2
11,167746.5251,-473515.3538,"I11_F89_m-1f-1_P11_Y-1_U89","-9999","-9999","MXY",9,0,1,0,0,0,0,0,-9999,1,1,"P10_CV0",1,2,0,0,2,0,2,0,2
11,167746.5251,-473515.3538,"I11_F89_m-1f-1_P11_Y-1_U248","-9999","-9999","FXX",10,0,1,0,1,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,2,0,0,2,0,2
11,167746.5251,-473515.3538,"I11_F69_m-1f-1_P11_Y-1_U49","-9999","-9999","MXY",13,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,2,0,0,2,0,2
11,167746.5251,-473515.3538,"I11_F2_m-1f-1_P11_Y-1_U92","-9999","-9999","MXY",15,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,2,0,0,2,0,2
12,-488911.7714,-442226.7834,"S12_F6_m40f40_P6_Y6_UO1983","ID40_F27_m-1f-1_P42_Y-1_U28","ID40_F52_m90f90_P86_Y3_UO4152","FXX",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P22_CV0",1,0,2,0,2,0,2,0,2
12,-488911.7714,-442226.7834,"S12_F52_m46f46_P52_Y6_UO2337","ID46_F52_m-1f-1_P12_Y-1_U201","I46_F52_m12f12_P52_Y3_UO736","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P45_CV0",1,1,1,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"S12_F86_m23f23_P86_Y6_UO1216","ID23_F57_m-1f-1_P90_Y-1_U149","I23_F86_m92f92_P57_Y2_UO4233","FXX",1,0,0,0,0,0,0,0,-9999,0.125,1,"P91_CV0",1,1,1,2,0,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F52_m23f23_P86_Y5_UO1211","I23_F6_m-1f-1_P90_Y-1_U136","I23_F6_m-1f-1_P23_Y-1_U17","FXX",2,0,1,0,1,0,0,0,-9999,0.75,1,"P89_CV0",1,2,0,0,2,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F6_m46f46_P52_Y4_UO2244","ID46_F93_m78f78_P13_Y1_UO3313","I46_F52_m46f46_P52_Y2_UO2192","MXY",3,0,1,0,0,0,0,0,-9999,0.625,1,"P45_CV0",1,0,2,2,0,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F52_m30f30_P52_Y2_UO1366","I30_F38_m-1f-1_P30_Y-1_U149","I30_F35_m-1f-1_P30_Y-1_U200","MXY",5,0,1,0,0,0,0,0,-9999,0.25,1,"P29_CV0",1,0,2,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F86_m39f39_P51_Y0_UO1855","R39_F39_m-1f-1_P39_Y-1_U150","R39_F39_m-1f-1_P39_Y-1_U146","FXX",7,0,1,0,1,0,0,0,-9999,0.25,1,"P38_CV0",1,0,2,2,0,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F86_m-1f-1_P12_Y-1_U13","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P11_CV0",1,1,1,1,1,0,2,0,2
15,148036.8078,-185805.2191,"S15_F14_m15f15_P14_Y6_UO807","I15_F41_m11f11_P89_Y4_UO663","I15_F41_m100f100_P48_Y3_UO4534","MXY",1,0,0,0,0,0,0,0,-9999,0.5625,1,"P10_CV0",1,2,0,2,0,0,2,0,2
15,148036.8078,-185805.2191,"S15_F41_m55f55_P41_Y6_UO2611","I55_F41_m-1f-1_P73_Y-1_U54","ID55_F89_m73f73_P89_Y3_UO3250","MXY",1,0,0,0,0,0,0,0,-9999,0.125,1,"P54_CV0",1,0,2,1,1,0,2,0,2
15,148036.8078,-185805.2191,"S15_F89_m73f73_P89_Y6_UO3362","I73_F41_m73f73_P41_Y0_UO3482","I73_F89_m73f73_P89_Y3_UO3237","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P54_CV0",1,2,0,0,2,0,2,0,2
15,148036.8078,-185805.2191,"I15_F41_m15f15_P14_Y5_UO800","ID15_F89_m11f11_P41_Y3_UO648","I15_F89_m73f73_P41_Y1_UO3107","FXX",2,0,1,0,1,0,0,0,-9999,0.6875,1,"P72_CV0",1,0,2,1,1,0,2,0,2
15,148036.8078,-185805.2191,"I15_F41_m15f15_P89_Y4_UO846","I15_F89_m-1f-1_P15_Y-1_U70","I15_F48_m11f11_P89_Y0_UO670","MXY",3,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,0,2,0,2,0,2
