"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
3,338102.6853,-1366704.895,"ID3_F59_m-1f-1_P79_Y-1_U44","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0,1,"P78_CV0",1,0,2,0,2,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m9f9_P10_Y5_UO530","I9_F10_m9f9_P33_Y3_UO489","I9_F33_m9f9_P33_Y1_UO502","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P0_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y5_UO237","ID4_F67_m4f4_P82_Y2_UO243","I4_F82_m77f77_P82_Y2_UO3353","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P3_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m77f77_P82_Y5_UO3318","I77_F33_m-1f-1_P9_Y-1_U43","I77_F10_m-1f-1_P77_Y-1_U60","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,1,1,0,2,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m4f4_P67_Y4_UO246","I4_F82_m4f4_P82_Y0_UO271","I4_F82_m-1f-1_P4_Y-1_U126","MXY",2,0,1,0,0,0,0,0,-9999,0.625,1,"P3_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m4f4_P82_Y3_UO227","I4_F96_m4f4_P67_Y0_UO189","I4_F82_m-1f-1_P4_Y-1_U190","MXY",3,0,1,0,0,0,0,0,-9999,0.25,1,"P3_CV0",1,0,2,0,2,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m4f4_P67_Y2_UO271","I4_F82_m-1f-1_P4_Y-1_U214","I4_F82_m-1f-1_P4_Y-1_U12","MXY",4,0,1,0,0,0,0,0,9496,1,1,"P3_CV0",1,2,0,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m-1f-1_P77_Y-1_U158","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0.5,1,"P76_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"I4_F67_m-1f-1_P4_Y-1_U191","-9999","-9999","MXY",14,0,1,0,0,0,0,0,-9999,0.5,1,"P3_CV0",1,1,1,2,0,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m80f80_P81_Y5_UO3535","I80_F81_m5f5_P81_Y3_UO388","ID80_F81_m5f5_P81_Y3_UO321","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P93_CV0",1,2,0,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m80f80_P81_Y5_UO3549","I80_F81_m5f5_P81_Y3_UO301","I80_F81_m47f47_P81_Y1_UO2133","FXX",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P4_CV0",1,0,2,2,0,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m5f5_P81_Y5_UO329","I5_F81_m94f94_P72_Y3_UO4265","ID5_F72_m80f80_P72_Y3_UO3536","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P93_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m94f94_P81_Y4_UO4302","ID94_F99_m-1f-1_P94_Y-1_U55","ID94_F99_m92f92_P6_Y0_UO4561","FXX",2,0,1,0,1,0,0,0,-9999,0.625,1,"P93_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m5f5_P81_Y4_UO403","I5_F81_m-1f-1_P94_Y-1_U9","I5_F81_m80f80_P81_Y0_UO3850","MXY",2,0,1,0,0,0,0,0,10455,0.5,1,"P93_CV0",1,2,0,2,0,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m5f5_P72_Y2_UO315","I5_F81_m47f47_P81_Y0_UO2339","I5_F81_m-1f-1_P80_Y-1_U77","FXX",4,0,1,0,1,0,0,0,-9999,0.625,1,"P79_CV0",1,0,2,2,0,0,2,0,2
5,-347344.1237,-1226931.373,"I5_F81_m5f5_P81_Y0_UO296","R5_F5_m-1f-1_P5_Y-1_U23","R5_F5_m-1f-1_P5_Y-1_U204","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P4_CV0",1,2,0,0,2,0,2,0,2
5,-347344.1237,-1226931.373,"ID5_F81_m-1f-1_P80_Y-1_U201","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,1,1,"P79_CV0",1,2,0,2,0,0,2,0,2
7,-811616.8634,-376900.537,"S7_F13_m46f46_P13_Y5_UO2173","ID46_F52_m90f90_P52_Y0_UO4466","I46_F52_m30f30_P52_Y1_UO1252","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P29_CV0",1,1,1,1,1,0,2,0,2
7,-811616.8634,-376900.537,"S7_F38_m30f30_P38_Y5_UO1313","I30_F38_m23f23_P52_Y3_UO1062","I30_F38_m7f7_P74_Y0_UO421","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P6_CV0",1,0,2,2,0,0,2,0,2
7,-811616.8634,-376900.537,"S7_F74_m7f7_P74_Y5_UO481","I7_F74_m7f7_P38_Y0_UO452","I7_F74_m30f30_P13_Y1_UO1216","FXX",1,0,0,0,0,0,0,0,-9999,0.25,1,"P6_CV0",1,0,2,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m37f37_P38_Y4_UO1669","I37_F74_m-1f-1_P30_Y-1_U189","ID37_F52_m30f30_P13_Y2_UO1338","FXX",2,0,1,0,1,0,0,0,11414,0.5,1,"P29_CV0",1,1,1,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F35_m7f7_P74_Y3_UO479","I7_F38_m-1f-1_P7_Y-1_U173","I7_F38_m7f7_P38_Y1_UO358","MXY",3,0,1,0,0,0,0,0,-9999,0.25,1,"P6_CV0",1,1,1,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F29_m88f88_P74_Y2_UO4057","I88_F29_m-1f-1_P88_Y-1_U141","ID88_F54_m-1f-1_P34_Y-1_U149","MXY",4,0,1,0,0,0,0,0,-9999,0,1,"P87_CV0",1,0,2,0,2,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m7f7_P74_Y0_UO422","R7_F7_m-1f-1_P7_Y-1_U106","R7_F7_m-1f-1_P7_Y-1_U9","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P6_CV0",1,1,1,1,1,0,2,0,2
7,-811616.8634,-376900.537,"I7_F74_m-1f-1_P7_Y-1_U95","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P6_CV0",1,1,1,1,1,0,2,0,2
9,-13432.88572,466595.3015,"S9_F10_m1f1_P10_Y5_UO8","ID1_F33_m9f9_P18_Y3_UO564","ID1_F33_m9f9_P10_Y3_UO538","MXY",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P0_CV0",1,2,0,2,0,0,2,0,2
9,-13432.88572,466595.3015,"S9_F10_m9f9_P10_Y5_UO630","I9_F33_m-1f-1_P9_Y-1_U231","I9_F18_m77f77_P10_Y3_UO3235","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P8_CV0",1,2,0,1,1,0,2,0,2
9,-13432.88572,466595.3015,"S9_F33_m77f77_P33_Y5_UO3296","I77_F10_m-1f-1_P9_Y-1_U11","I77_F10_m1f1_P18_Y0_UO49","FXX",1,0,0,0,0,0,0,0,12373,0.5,1,"P8_CV0",1,1,1,2,0,0,2,0,2
9,-13432.88572,466595.3015,"ID9_F44_m9f9_P10_Y4_UO539","I9_F10_m1f1_P10_Y1_UO46","I9_F18_m1f1_P44_Y1_UO8","MXY",2,0,1,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
9,-13432.88572,466595.3015,"I9_F10_m77f77_P10_Y3_UO3226","I77_F10_m-1f-1_P77_Y-1_U186","I77_F33_m-1f-1_P77_Y-1_U56","FXX",3,0,1,0,1,0,0,0,-9999,1,1,"P76_CV0",1,2,0,1,1,0,2,0,2
9,-13432.88572,466595.3015,"I9_F10_m4f4_P10_Y2_UO276","ID4_F96_m-1f-1_P4_Y-1_U174","I4_F82_m-1f-1_P4_Y-1_U68","FXX",4,0,1,0,1,0,0,0,-9999,0,1,"P3_CV0",1,0,2,1,1,0,2,0,2
9,-13432.88572,466595.3015,"I9_F10_m4f4_P96_Y0_UO208","R4_F4_m-1f-1_P4_Y-1_U56","R4_F4_m-1f-1_P4_Y-1_U62","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P3_CV0",1,1,1,1,1,0,2,0,2
9,-13432.88572,466595.3015,"I9_F33_m-1f-1_P1_Y-1_U189","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,1,1,0,2,0,2
11,167746.5251,-473515.3538,"S11_F2_m85f85_P2_Y5_UO3796","I85_F8_m65f65_P98_Y3_UO2986","I85_F69_m-1f-1_P85_Y-1_U72","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P83_CV0",1,1,1,0,2,0,2,0,2
11,167746.5251,-473515.3538,"S11_F89_m73f73_P89_Y5_UO3249","I73_F14_m-1f-1_P73_Y-1_U172","I73_F41_m55f55_P41_Y0_UO2702","FXX",1,0,0,0,0,0,0,0,13332,0.375,1,"P72_CV0",1,1,1,0,2,0,2,0,2
11,167746.5251,-473515.3538,"I11_F36_m73f73_P41_Y2_UO3212","I73_F41_m15f15_P41_Y0_UO834","ID73_F41_m-1f-1_P55_Y-1_U140","FXX",4,0,1,0,1,0,0,0,-9999,0.625,1,"P14_CV0",1,1,1,1,1,0,2,0,2
11,167746.5251,-473515.3538,"ID11_F49_m-1f-1_P11_Y-1_U192","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0,1,"P10_CV0",1,0,2,2,0,0,2,0,2
11,167746.5251,-473515.3538,"I11_F41_m-1f-1_P11_Y-1_U61","-9999","-9999","MXY",9,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,0,2,0,2,0,2
11,167746.5251,-473515.3538,"I11_F89_m-1f-1_P11_Y-1_U166","-9999","-9999","FXX",11,0,1,0,1,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,1,1,0,2,0,2
11,167746.5251,-473515.3538,"I11_F89_m-1f-1_P11_Y-1_U64","-9999","-9999","MXY",12,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,0,2,0,2,0,2
11,167746.5251,-473515.3538,"ID11_F49_m-1f-1_P11_Y-1_U14","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P10_CV0",1,1,1,0,2,0,2,0,2
12,-488911.7714,-442226.7834,"S12_F6_m92f92_P6_Y5_UO4120","I92_F6_m40f40_P57_Y3_UO1796","I92_F57_m92f92_P57_Y3_UO4127","MXY",1,0,0,0,0,0,0,0,14291,0.625,1,"P39_CV0",1,1,1,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"S12_F52_m46f46_P52_Y5_UO2149","ID46_F68_m84f84_P8_Y2_UO3759","I46_F52_m40f40_P86_Y1_UO1646","FXX",1,0,0,0,0,0,0,0,-9999,0.125,1,"P83_CV0",1,1,1,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F86_m90f90_P86_Y4_UO4037","ID90_F27_m45f45_P57_Y2_UO2097","I90_F6_m40f40_P6_Y0_UO1886","FXX",2,0,1,0,1,0,0,0,-9999,0.25,1,"P39_CV0",1,2,0,0,2,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F52_m12f12_P52_Y3_UO649","I12_F52_m37f37_P35_Y1_UO1521","ID12_F52_m40f40_P6_Y1_UO1685","FXX",3,0,1,0,1,0,0,0,-9999,0.625,1,"P91_CV0",1,2,0,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"ID12_F86_m30f30_P93_Y2_UO1279","ID30_F74_m37f37_P13_Y0_UO1714","I30_F38_m-1f-1_P30_Y-1_U78","MXY",4,0,1,0,0,0,0,0,-9999,0.5,1,"P29_CV0",1,1,1,2,0,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F93_m39f39_P19_Y0_UO1811","R39_F39_m-1f-1_P39_Y-1_U195","R39_F39_m-1f-1_P39_Y-1_U12","FXX",6,0,1,0,1,0,0,0,-9999,0.5,1,"P38_CV0",1,0,2,0,2,0,2,0,2
12,-488911.7714,-442226.7834,"I12_F52_m-1f-1_P46_Y-1_U17","-9999","-9999","FXX",9,0,1,0,1,0,0,0,-9999,0.5,1,"P45_CV0",1,1,1,1,1,0,2,0,2
12,-488911.7714,-442226.7834,"ID12_F52_m-1f-1_P46_Y-1_U152","-9999","-9999","MXY",16,0,1,0,0,0,0,0,15250,1,1,"P45_CV0",1,2,0,1,1,0,2,0,2
15,148036.8078,-185805.2191,"S15_F14_m15f15_P14_Y5_UO833","I15_F41_m-1f-1_P15_Y-1_U153","I15_F89_m55f55_P41_Y2_UO2519","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P14_CV0",1,1,1,2,0,0,2,0,2
15,148036.8078,-185805.2191,"S15_F41_m73f73_P41_Y5_UO3175","ID73_F14_m55f55_P14_Y3_UO2392","ID73_F89_m43f43_P41_Y0_UO2085","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P42_CV0",1,2,0,1,1,0,2,0,2
15,148036.8078,-185805.2191,"S15_F89_m15f15_P89_Y5_UO770","ID15_F89_m55f55_P89_Y3_UO2458","I15_F41_m73f73_P14_Y3_UO3151","FXX",1,0,0,0,0,0,0,0,-9999,0.3125,1,"P54_CV0",1,0,2,0,2,0,2,0,2
15,148036.8078,-185805.2191,"I15_F41_m43f43_P14_Y4_UO1955","I43_F49_m43f43_P48_Y2_UO1942","I43_F48_m100f100_P48_Y0_UO4836","MXY",2,0,1,0,0,0,0,0,-9999,0.625,1,"P42_CV0",1,1,1,1,1,0,2,0,2
15,148036.8078,-185805.2191,"I15_F41_m55f55_P41_Y3_UO2370","I55_F89_m43f43_P49_Y1_UO1884","I55_F41_m-1f-1_P73_Y-1_U17","FXX",3,0,1,0,1,0,0,0,-9999,0.5,1,"P42_CV0",1,0,2,2,0,0,2,0,2
15,148036.8078,-185805.2191,"I15_F89_m15f15_P41_Y2_UO831","I15_F14_m-1f-1_P15_Y-1_U189","I15_F41_m-1f-1_P15_Y-1_U159","MXY",4,0,1,0,0,0,0,0,-9999,0.5,1,"P14_CV0",1,1,1,1,1,0,2,0,2
15,148036.8078,-185805.2191,"I15_F14_m15f15_P14_Y0_UO851","R15_F15_m-1f-1_P15_Y-1_U202","R15_F15_m-1f-1_P15_Y-1_U3","FXX",6,0,1,0,1,0,0,0,16209,0.25,1,"P14_CV0",1,0,2,2,0,0,2,0,2
15,148036.8078,-185805.2191,"I15_F41_m-1f-1_P15_Y-1_U81","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,1,1,"P14_CV0",1,2,0,0,2,0,2,0,2
16,234030.1371,-1704046.376,"S16_F59_m3f3_P59_Y5_UO110","I3_F59_m16f16_P59_Y3_UO857","I3_F64_m3f3_P64_Y2_UO119","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,1,1,0,2,0,2,0,2
16,234030.1371,-1704046.376,"S16_F59_m3f3_P59_Y5_UO161","I3_F59_m56f56_P59_Y1_UO2400","I3_F64_m79f79_P59_Y1_UO3366","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P78_CV0",1,0,2,1,1,0,2,0,2
16,234030.1371,-1704046.376,"I16_F59_m16f16_P59_Y4_UO881","I16_F59_m-1f-1_P16_Y-1_U58","I16_F59_m-1f-1_P16_Y-1_U183","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P15_CV0",1,2,0,0,2,0,2,0,2
16,234030.1371,-1704046.376,"ID16_F59_m56f56_P59_Y2_UO2611","I56_F59_m-1f-1_P56_Y-1_U161","I56_F59_m3f3_P59_Y0_UO105","MXY",4,0,1,0,0,0,0,0,-9999,0.5,1,"P2_CV0",1,1,1,1,1,0,2,0,2
16,234030.1371,-1704046.376,"I16_F59_m-1f-1_P16_Y-1_U91","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0,1,"P15_CV0",1,0,2,1,1,0,2,0,2
16,234030.1371,-1704046.376,"ID16_F59_m-1f-1_P16_Y-1_U5","-9999","-9999","MXY",9,0,1,0,0,0,0,0,17168,0.5,1,"P15_CV0",1,1,1,2,0,0,2,0,2
16,234030.1371,-1704046.376,"ID16_F59_m-1f-1_P56_Y-1_U12","-9999","-9999","FXX",12,0,1,0,1,0,0,0,-9999,0,1,"P55_CV0",1,0,2,2,0,0,2,0,2
16,234030.1371,-1704046.376,"I16_F59_m-1f-1_P16_Y-1_U44","-9999","-9999","MXY",15,0,1,0,0,0,0,0,-9999,1,1,"P15_CV0",1,2,0,0,2,0,2,0,2
17,40608.09729,-1397186.425,"S17_F59_m3f3_P59_Y5_UO112","ID3_F59_m56f56_P59_Y3_UO2564","I3_F64_m56f56_P59_Y3_UO2532","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,2,0,0,2,0,2,0,2
17,40608.09729,-1397186.425,"S17_F64_m17f17_P64_Y5_UO974","ID17_F81_m-1f-1_P47_Y-1_U112","I17_F64_m17f17_P64_Y2_UO943","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P46_CV0",1,1,1,2,0,0,2,0,2
17,40608.09729,-1397186.425,"I17_F64_m17f17_P64_Y4_UO962","ID17_F64_m-1f-1_P95_Y-1_U70","I17_F59_m79f79_P64_Y2_UO3515","FXX",2,0,1,0,1,0,0,0,-9999,0.5,1,"P94_CV0",1,1,1,2,0,0,2,0,2
17,40608.09729,-1397186.425,"ID17_F64_m17f17_P64_Y4_UO977","ID17_F59_m-1f-1_P79_Y-1_U227","I17_F64_m95f95_P64_Y1_UO4212","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P94_CV0",1,1,1,0,2,0,2,0,2
17,40608.09729,-1397186.425,"I17_F64_m17f17_P64_Y3_UO899","I17_F64_m17f17_P64_Y1_UO884","I17_F59_m-1f-1_P17_Y-1_U161","MXY",3,0,1,0,0,0,0,0,18127,0.375,1,"P16_CV0",1,0,2,0,2,0,2,0,2
17,40608.09729,-1397186.425,"I17_F64_m79f79_P64_Y1_UO3355","ID79_F59_m-1f-1_P79_Y-1_U225","I79_F59_m-1f-1_P79_Y-1_U191","FXX",5,0,1,0,1,0,0,0,-9999,0.5,1,"P78_CV0",1,0,2,0,2,0,2,0,2
17,40608.09729,-1397186.425,"I17_F64_m-1f-1_P17_Y-1_U217","-9999","-9999","FXX",9,0,1,0,1,0,0,0,-9999,1,1,"P16_CV0",1,2,0,1,1,0,2,0,2
17,40608.09729,-1397186.425,"I17_F64_m-1f-1_P47_Y-1_U66","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P46_CV0",1,1,1,1,1,0,2,0,2
22,-1095910.274,-762664.4736,"S22_F71_m22f22_P71_Y5_UO987","I22_F71_m22f22_P71_Y3_UO997","ID22_F71_m22f22_P71_Y2_UO997","MXY",1,0,0,0,0,0,0,0,-9999,0.5625,1,"P21_CV0",1,1,1,1,1,0,2,0,2
22,-1095910.274,-762664.4736,"S22_F71_m22f22_P71_Y5_UO1025","I22_F71_m22f22_P71_Y1_UO993","I22_F71_m22f22_P71_Y3_UO1040","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P21_CV0",1,1,1,2,0,0,2,0,2
22,-1095910.274,-762664.4736,"S22_F71_m22f22_P71_Y5_UO1063","ID22_F71_m-1f-1_P22_Y-1_U19","I22_F71_m-1f-1_P22_Y-1_U235","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P21_CV0",1,2,0,2,0,0,2,0,2
22,-1095910.274,-762664.4736,"I22_F71_m22f22_P71_Y4_UO1013","I22_F71_m22f22_P71_Y1_UO923","I22_F71_m22f22_P71_Y2_UO1070","MXY",2,0,1,0,0,0,0,0,19086,0.625,1,"P21_CV0",1,1,1,1,1,0,2,0,2
22,-1095910.274,-762664.4736,"ID22_F71_m22f22_P71_Y3_UO1057","I22_F71_m-1f-1_P22_Y-1_U164","I22_F71_m-1f-1_P22_Y-1_U114","FXX",3,0,1,0,1,0,0,0,-9999,1,1,"P21_CV0",1,2,0,2,0,0,2,0,2
22,-1095910.274,-762664.4736,"I22_F71_m22f22_P71_Y1_UO975","ID22_F71_m-1f-1_P22_Y-1_U214","I22_F71_m-1f-1_P22_Y-1_U234","FXX",5,0,1,0,1,0,0,0,-9999,0.75,1,"P21_CV0",1,1,1,1,1,0,2,0,2
22,-1095910.274,-762664.4736,"I22_F71_m-1f-1_P22_Y-1_U122","-9999","-9999","MXY",8,0,1,0,0,0,0,0,-9999,0,1,"P21_CV0",1,0,2,1,1,0,2,0,2
22,-1095910.274,-762664.4736,"I22_F71_m-1f-1_P22_Y-1_U149","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P21_CV0",1,1,1,0,2,0,2,0,2
23,-579289.0056,-669052.3534,"S23_F27_m23f23_P27_Y5_UO1139","I23_F86_m90f90_P6_Y1_UO3887","I23_F52_m23f23_P86_Y0_UO1165","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P89_CV0",1,2,0,0,2,0,2,0,2
23,-579289.0056,-669052.3534,"S23_F6_m45f45_P6_Y5_UO2105","I45_F6_m-1f-1_P40_Y-1_U90","I45_F57_m-1f-1_P40_Y-1_U37","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P39_CV0",1,1,1,1,1,0,2,0,2
23,-579289.0056,-669052.3534,"S23_F35_m30f30_P35_Y5_UO1341","I30_F38_m30f30_P35_Y2_UO1333","ID30_F38_m46f46_P13_Y0_UO2240","MXY",1,0,0,0,0,0,0,0,20045,0.5,1,"P29_CV0",1,0,2,1,1,0,2,0,2
23,-579289.0056,-669052.3534,"I23_F52_m50f50_P99_Y4_UO2286","I50_F6_m92f92_P99_Y1_UO4002","ID50_F99_m90f90_P6_Y0_UO4394","MXY",2,0,1,0,0,0,0,0,-9999,0.375,1,"P22_CV0",1,1,1,0,2,0,2,0,2
23,-579289.0056,-669052.3534,"I23_F76_m58f58_P99_Y4_UO2660","I58_F99_m-1f-1_P94_Y-1_U3","ID58_F81_m42f42_P99_Y0_UO1983","FXX",2,0,1,0,1,0,0,0,-9999,0.625,1,"P93_CV0",1,1,1,0,2,0,2,0,2
23,-579289.0056,-669052.3534,"I23_F86_m92f92_P6_Y2_UO4226","ID92_F57_m-1f-1_P92_Y-1_U84","ID92_F99_m-1f-1_P92_Y-1_U229","MXY",4,0,1,0,0,0,0,0,-9999,0.25,1,"P91_CV0",1,0,2,1,1,0,2,0,2
23,-579289.0056,-669052.3534,"I23_F57_m90f90_P86_Y0_UO4449","R90_F90_m-1f-1_P90_Y-1_U195","R90_F90_m-1f-1_P90_Y-1_U96","MXY",6,0,1,0,0,0,0,0,-9999,0.5,1,"P89_CV0",1,0,2,2,0,0,2,0,2
23,-579289.0056,-669052.3534,"I23_F76_m-1f-1_P46_Y-1_U223","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P45_CV0",1,1,1,1,1,0,2,0,2
