"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y4_UO11","I1_F33_m1f1_P33_Y2_UO69","I1_F10_m1f1_P44_Y2_UO99","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P0_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y4_UO101","I1_F10_m-1f-1_P1_Y-1_U36","I1_F33_m-1f-1_P1_Y-1_U83","FXX",1,0,0,0,0,0,0,0,5759,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y4_UO48","I1_F33_m1f1_P33_Y1_UO20","I1_F33_m-1f-1_P1_Y-1_U208","FXX",1,0,0,0,0,0,0,0,-9999,0.875,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m1f1_P44_Y3_UO6","I1_F33_m9f9_P33_Y1_UO481","I1_F10_m77f77_P10_Y1_UO3280","MXY",2,0,1,0,0,0,0,0,-9999,0.25,1,"P8_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m9f9_P33_Y2_UO490","ID9_F10_m1f1_P18_Y0_UO19","ID9_F44_m-1f-1_P1_Y-1_U220","MXY",3,0,1,0,0,0,0,0,-9999,0.625,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"ID1_F10_m1f1_P33_Y1_UO57","I1_F33_m-1f-1_P1_Y-1_U57","I1_F33_m-1f-1_P1_Y-1_U26","MXY",4,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U12","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U235","-9999","-9999","FXX",15,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y4_UO194","I3_F59_m-1f-1_P3_Y-1_U40","I3_F59_m17f17_P64_Y2_UO998","MXY",1,0,0,0,0,0,0,0,6718,0.875,1,"P15_CV0",1,2,0,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y4_UO153","ID3_F59_m3f3_P59_Y0_UO164","ID3_F59_m56f56_P59_Y2_UO2750","FXX",1,0,0,0,0,0,0,0,-9999,0.375,1,"P55_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m17f17_P64_Y4_UO1036","I17_F64_m-1f-1_P17_Y-1_U232","I17_F64_m3f3_P64_Y2_UO121","MXY",1,0,0,0,0,0,0,0,-9999,0.0625,1,"P2_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"ID3_F59_m16f16_P59_Y3_UO884","I16_F59_m3f3_P59_Y1_UO106","I16_F59_m-1f-1_P16_Y-1_U51","MXY",2,0,1,0,0,0,0,0,-9999,0.375,1,"P15_CV0",1,0,2,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m79f79_P59_Y2_UO3580","ID79_F59_m95f95_P64_Y0_UO4941","I79_F64_m-1f-1_P79_Y-1_U40","MXY",3,0,1,0,0,0,0,0,-9999,0.5,1,"P78_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"ID3_F59_m3f3_P59_Y1_UO122","I3_F64_m-1f-1_P3_Y-1_U64","ID3_F59_m-1f-1_P3_Y-1_U23","FXX",4,0,1,0,1,0,0,0,-9999,0.75,1,"P2_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P56_Y-1_U26","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0.5,1,"P55_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P3_Y-1_U47","-9999","-9999","MXY",15,0,1,0,0,0,0,0,7677,0.5,1,"P2_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m77f77_P10_Y4_UO3491","I77_F82_m4f4_P82_Y2_UO228","I77_F10_m-1f-1_P77_Y-1_U219","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P76_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y4_UO231","ID4_F82_m4f4_P82_Y1_UO225","I4_F67_m-1f-1_P4_Y-1_U166","MXY",1,0,0,0,0,0,0,0,-9999,0,1,"P3_CV0",1,0,2,0,2,0,2,0,2
