"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y6_UO25","I1_F44_m1f1_P10_Y4_UO50","I1_F10_m9f9_P10_Y4_UO567","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P0_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m4f4_P33_Y6_UO276","I4_F82_m-1f-1_P4_Y-1_U152","I4_F82_m87f87_P67_Y3_UO4055","FXX",1,0,0,0,0,0,0,0,-9999,0.125,1,"P3_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y6_UO92","I1_F33_m-1f-1_P1_Y-1_U105","I1_F44_m77f77_P10_Y1_UO3340","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P76_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m1f1_P44_Y5_UO100","I1_F33_m-1f-1_P1_Y-1_U235","ID1_F10_m1f1_P44_Y2_UO75","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m1f1_P33_Y4_UO70","I1_F33_m-1f-1_P1_Y-1_U111","I1_F33_m-1f-1_P1_Y-1_U73","FXX",3,0,1,0,1,0,0,0,-9999,0.25,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m77f77_P18_Y3_UO3419","I77_F10_m9f9_P10_Y0_UO555","I77_F10_m-1f-1_P77_Y-1_U37","MXY",4,0,1,0,0,0,0,0,-9999,0.25,1,"P76_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m9f9_P10_Y0_UO595","R9_F9_m-1f-1_P9_Y-1_U191","R9_F9_m-1f-1_P9_Y-1_U59","FXX",7,0,1,0,1,0,0,0,-9999,0.75,1,"P8_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P9_Y-1_U14","-9999","-9999","MXY",15,0,1,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y6_UO125","I3_F59_m79f79_P64_Y4_UO3742","I3_F59_m79f79_P64_Y3_UO3600","FXX",1,0,0,0,0,0,0,0,-9999,0.25,1,"P15_CV0",1,0,2,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m56f56_P59_Y6_UO2707","I56_F59_m16f16_P59_Y4_UO948","I56_F59_m3f3_P59_Y0_UO180","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P2_CV0",1,0,2,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m17f17_P64_Y6_UO976","ID17_F59_m17f17_P64_Y3_UO1028","I17_F64_m-1f-1_P17_Y-1_U57","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P16_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m56f56_P59_Y5_UO2745","I56_F59_m3f3_P59_Y3_UO118","I56_F59_m56f56_P59_Y2_UO2732","MXY",2,0,1,0,0,0,0,0,-9999,0.5625,1,"P55_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m17f17_P64_Y4_UO1054","I17_F64_m-1f-1_P95_Y-1_U125","I17_F64_m17f17_P64_Y2_UO1004","MXY",3,0,1,0,0,0,0,0,-9999,0.375,1,"P94_CV0",1,1,1,2,0,0,2,0,2
