"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y2_UO34","I1_F33_m9f9_P44_Y0_UO572","ID1_F44_m1f1_P10_Y0_UO41","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P0_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y2_UO69","ID1_F33_m-1f-1_P1_Y-1_U242","I1_F33_m-1f-1_P1_Y-1_U68","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,2,0,2,0,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y2_UO99","I1_F44_m-1f-1_P1_Y-1_U36","I1_F10_m-1f-1_P1_Y-1_U155","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P33_Y1_UO481","I9_F33_m-1f-1_P9_Y-1_U146","I9_F10_m-1f-1_P9_Y-1_U39","FXX",2,0,1,0,1,0,0,0,-9999,0,1,"P8_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m9f9_P18_Y0_UO615","R9_F9_m-1f-1_P9_Y-1_U243","R9_F9_m-1f-1_P9_Y-1_U7","MXY",3,0,1,0,0,0,0,0,-9999,0.75,1,"P8_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"ID1_F33_m-1f-1_P9_Y-1_U194","-9999","-9999","FXX",4,0,1,0,1,0,0,0,-9999,0,1,"P8_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P1_Y-1_U189","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P1_Y-1_U96","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y2_UO146","I3_F64_m-1f-1_P3_Y-1_U176","I3_F59_m16f16_P59_Y0_UO935","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m79f79_P59_Y2_UO3581","ID79_F59_m3f3_P64_Y0_UO174","ID79_F64_m-1f-1_P17_Y-1_U230","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P2_CV0",1,1,1,1,1,0,2,0,2
