"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y6_UO4","I1_F97_m1f1_P10_Y4_UO89","I1_F33_m9f9_P44_Y4_UO566","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P0_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y6_UO86","I1_F33_m-1f-1_P1_Y-1_U99","I1_F18_m1f1_P96_Y3_UO15","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y6_UO62","I1_F33_m9f9_P10_Y2_UO585","I1_F97_m77f77_P33_Y2_UO3286","MXY",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P76_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m77f77_P10_Y5_UO3267","I77_F33_m1f1_P10_Y3_UO9","I77_F10_m-1f-1_P4_Y-1_U76","MXY",2,0,1,0,0,0,0,0,-9999,0.125,1,"P3_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m1f1_P10_Y4_UO17","I1_F10_m1f1_P44_Y2_UO86","I1_F10_m-1f-1_P9_Y-1_U103","FXX",3,0,1,0,1,0,0,0,-9999,0.3125,1,"P8_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m9f9_P33_Y3_UO508","I9_F33_m77f77_P33_Y1_UO3127","I9_F10_m9f9_P33_Y1_UO502","FXX",4,0,1,0,1,0,0,0,-9999,0.125,1,"P8_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m4f4_P96_Y0_UO240","R4_F4_m-1f-1_P4_Y-1_U131","R4_F4_m-1f-1_P4_Y-1_U204","FXX",7,0,1,0,1,0,0,0,8438,0.5,1,"P3_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U105","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y6_UO131","I3_F59_m79f79_P59_Y3_UO3418","I3_F59_m79f79_P59_Y0_UO3772","MXY",1,0,0,0,0,0,0,0,-9999,0.4375,1,"P15_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m56f56_P59_Y6_UO2531","I56_F59_m79f79_P59_Y2_UO3491","ID56_F59_m-1f-1_P56_Y-1_U180","MXY",1,0,0,0,0,0,0,0,-9999,0.125,1,"P2_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m47f47_P64_Y6_UO2268","I47_F81_m-1f-1_P47_Y-1_U217","I47_F81_m-1f-1_P47_Y-1_U195","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P46_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"ID3_F59_m79f79_P59_Y5_UO3433","I79_F59_m3f3_P64_Y3_UO180","ID79_F64_m3f3_P64_Y2_UO103","FXX",2,0,1,0,1,0,0,0,-9999,0.3125,1,"P55_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F64_m3f3_P59_Y4_UO131","I3_F59_m3f3_P59_Y2_UO131","I3_F59_m3f3_P59_Y2_UO96","FXX",3,0,1,0,1,0,0,0,-9999,0.625,1,"P15_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"ID3_F59_m16f16_P59_Y3_UO828","I16_F59_m16f16_P59_Y1_UO816","I16_F59_m-1f-1_P16_Y-1_U188","FXX",4,0,1,0,1,0,0,0,9397,0.125,1,"P15_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m16f16_P59_Y0_UO891","R16_F16_m-1f-1_P16_Y-1_U63","R16_F16_m-1f-1_P16_Y-1_U205","FXX",7,0,1,0,1,0,0,0,-9999,0.5,1,"P15_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F64_m-1f-1_P17_Y-1_U42","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P16_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m1f1_P10_Y6_UO45","I1_F10_m1f1_P33_Y3_UO26","I1_F10_m1f1_P33_Y4_UO63","MXY",1,0,0,0,0,0,0,1,-9999,0.8125,1,"P0_CV0",1,2,0,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y6_UO244","ID4_F82_m4f4_P82_Y3_UO260","I4_F67_m4f4_P10_Y4_UO271","FXX",1,0,0,0,0,0,0,1,-9999,0.5,1,"P3_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m77f77_P82_Y6_UO3351","I77_F33_m-1f-1_P77_Y-1_U35","I77_F10_m4f4_P82_Y2_UO255","FXX",1,0,0,0,0,0,0,1,-9999,0.125,1,"P76_CV0",1,0,2,2,0,0,2,0,2
4,-253798.3533,279406.7349,"ID4_F82_m77f77_P82_Y5_UO3266","ID77_F10_m77f77_P33_Y3_UO3225","I77_F10_m-1f-1_P77_Y-1_U229","FXX",2,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,2,0,0,2,0,2,0,2
