"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y0_UO23","R1_F1_m-1f-1_P1_Y-1_U61","R1_F1_m-1f-1_P1_Y-1_U84","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P0_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y0_UO15","R1_F1_m-1f-1_P1_Y-1_U42","R1_F1_m-1f-1_P1_Y-1_U127","FXX",1,0,0,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y0_UO3","R1_F1_m-1f-1_P1_Y-1_U9","R1_F1_m-1f-1_P1_Y-1_U236","MXY",1,0,0,0,0,0,0,0,-9999,1,1,"P0_CV0",1,2,0,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U134","-9999","-9999","MXY",2,0,1,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P1_Y-1_U82","-9999","-9999","FXX",4,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P1_Y-1_U157","-9999","-9999","FXX",5,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F18_m-1f-1_P1_Y-1_U132","-9999","-9999","FXX",9,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P1_Y-1_U218","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m16f16_P59_Y0_UO871","R16_F16_m-1f-1_P16_Y-1_U6","R16_F16_m-1f-1_P16_Y-1_U21","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m56f56_P59_Y0_UO2736","R56_F56_m-1f-1_P56_Y-1_U20","R56_F56_m-1f-1_P56_Y-1_U143","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P55_CV0",1,2,0,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m79f79_P59_Y0_UO3760","R79_F79_m-1f-1_P79_Y-1_U155","R79_F79_m-1f-1_P79_Y-1_U24","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P78_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P3_Y-1_U111","-9999","-9999","FXX",2,0,1,0,1,0,0,0,-9999,0,1,"P2_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"ID3_F64_m-1f-1_P3_Y-1_U29","-9999","-9999","MXY",3,0,1,0,0,0,0,0,-9999,1,1,"P2_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P3_Y-1_U101","-9999","-9999","FXX",5,0,1,0,1,0,0,0,-9999,0.5,1,"P2_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P3_Y-1_U247","-9999","-9999","MXY",7,0,1,0,0,0,0,0,-9999,1,1,"P2_CV0",1,2,0,0,2,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P3_Y-1_U113","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P2_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m1f1_P10_Y0_UO84","R1_F1_m-1f-1_P1_Y-1_U215","R1_F1_m-1f-1_P1_Y-1_U234","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P0_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y0_UO218","R4_F4_m-1f-1_P4_Y-1_U72","R4_F4_m-1f-1_P4_Y-1_U172","FXX",1,0,0,0,0,0,0,0,-9999,0.25,1,"P3_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m77f77_P82_Y0_UO3516","R77_F77_m-1f-1_P77_Y-1_U16","R77_F77_m-1f-1_P77_Y-1_U62","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P76_CV0",1,0,2,0,2,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m-1f-1_P4_Y-1_U144","-9999","-9999","MXY",2,0,1,0,0,0,0,0,-9999,0,1,"P3_CV0",1,0,2,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F67_m-1f-1_P4_Y-1_U81","-9999","-9999","FXX",3,0,1,0,1,0,0,0,-9999,0.5,1,"P3_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m-1f-1_P4_Y-1_U79","-9999","-9999","MXY",5,0,1,0,0,0,0,0,-9999,0.5,1,"P3_CV0",1,1,1,2,0,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m-1f-1_P4_Y-1_U241","-9999","-9999","FXX",7,0,1,0,1,0,0,0,-9999,0,1,"P3_CV0",1,0,2,0,2,0,2,0,2
4,-253798.3533,279406.7349,"I4_F82_m-1f-1_P4_Y-1_U141","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P3_CV0",1,1,1,0,2,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m94f94_P81_Y0_UO4575","R94_F94_m-1f-1_P94_Y-1_U12","R94_F94_m-1f-1_P94_Y-1_U49","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P93_CV0",1,1,1,1,1,0,2,0,2
5,-347344.1237,-1226931.373,"S5_F81_m47f47_P81_Y0_UO2385","R47_F47_m-1f-1_P47_Y-1_U151","R47_F47_m-1f-1_P47_Y-1_U204","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P46_CV0",1,1,1,1,1,0,2,0,2
