"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y2_UO20","I1_F33_m1f1_P44_Y0_UO81","I1_F44_m-1f-1_P1_Y-1_U55","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y2_UO55","I1_F33_m-1f-1_P1_Y-1_U232","I1_F10_m-1f-1_P1_Y-1_U30","FXX",1,0,0,0,0,0,0,0,-9999,0.75,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y2_UO86","I1_F44_m-1f-1_P1_Y-1_U6","ID1_F33_m4f4_P33_Y0_UO256","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P3_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P33_Y1_UO494","ID9_F33_m-1f-1_P9_Y-1_U71","I9_F33_m-1f-1_P9_Y-1_U194","MXY",2,0,1,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,2,0,2,0,0,2,0,2
1,56758.45394,381341.8208,"ID1_F44_m77f77_P10_Y0_UO3590","R77_F77_m-1f-1_P77_Y-1_U231","R77_F77_m-1f-1_P77_Y-1_U92","FXX",3,0,1,0,1,0,0,0,-9999,0.5,1,"P76_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P1_Y-1_U155","-9999","-9999","FXX",4,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"ID1_F44_m-1f-1_P9_Y-1_U246","-9999","-9999","MXY",8,0,1,0,0,0,0,0,-9999,0,1,"P8_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P1_Y-1_U13","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y2_UO91","ID3_F59_m16f16_P59_Y0_UO913","ID3_F64_m-1f-1_P79_Y-1_U166","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P15_CV0",1,1,1,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m56f56_P59_Y2_UO2541","I56_F59_m3f3_P59_Y0_UO177","I56_F59_m3f3_P59_Y0_UO132","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P2_CV0",1,0,2,0,2,0,2,0,2
