"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y1_UO19","ID1_F18_m-1f-1_P1_Y-1_U196","I1_F44_m-1f-1_P1_Y-1_U172","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P0_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y1_UO48","ID1_F10_m-1f-1_P9_Y-1_U160","I1_F10_m-1f-1_P1_Y-1_U78","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y1_UO73","I1_F10_m-1f-1_P1_Y-1_U193","I1_F33_m-1f-1_P1_Y-1_U190","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m1f1_P44_Y0_UO54","R1_F1_m-1f-1_P1_Y-1_U139","R1_F1_m-1f-1_P1_Y-1_U175","MXY",2,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m9f9_P10_Y0_UO545","R9_F9_m-1f-1_P9_Y-1_U117","R9_F9_m-1f-1_P9_Y-1_U176","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P8_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P1_Y-1_U0","-9999","-9999","MXY",5,0,1,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U249","-9999","-9999","FXX",8,0,1,0,1,0,0,0,-9999,0.5,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U195","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,0,1,"P0_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m16f16_P59_Y1_UO785","I16_F59_m-1f-1_P16_Y-1_U219","I16_F59_m-1f-1_P16_Y-1_U2","FXX",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y1_UO182","I3_F59_m-1f-1_P3_Y-1_U210","I3_F59_m-1f-1_P3_Y-1_U99","FXX",1,0,0,0,0,0,0,0,-9999,0.25,1,"P2_CV0",1,1,1,0,2,0,2,0,2
