"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y4_UO13","I1_F44_m77f77_P10_Y2_UO3320","I1_F33_m-1f-1_P1_Y-1_U181","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m77f77_P33_Y4_UO3272","I77_F10_m1f1_P10_Y2_UO60","I77_F33_m-1f-1_P77_Y-1_U215","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P0_CV0",1,2,0,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y4_UO74","I1_F97_m-1f-1_P9_Y-1_U190","I1_F10_m77f77_P10_Y2_UO3321","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P76_CV0",1,2,0,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P33_Y3_UO620","I9_F10_m-1f-1_P9_Y-1_U189","I9_F18_m1f1_P10_Y0_UO93","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m9f9_P18_Y2_UO499","I9_F10_m77f77_P18_Y0_UO3585","I9_F33_m77f77_P10_Y0_UO3584","MXY",3,0,1,0,0,0,0,0,-9999,0.625,1,"P76_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"ID1_F10_m1f1_P33_Y1_UO101","I1_F33_m-1f-1_P1_Y-1_U225","I1_F33_m-1f-1_P1_Y-1_U213","FXX",4,0,1,0,1,0,0,0,-9999,0.75,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"ID1_F44_m-1f-1_P9_Y-1_U190","-9999","-9999","FXX",6,0,1,0,1,0,0,0,-9999,1,1,"P8_CV0",1,2,0,0,2,0,2,0,2
1,56758.45394,381341.8208,"I1_F10_m-1f-1_P9_Y-1_U33","-9999","-9999","MXY",16,0,1,0,0,0,0,0,-9999,1,1,"P8_CV0",1,2,0,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y4_UO122","I3_F59_m16f16_P59_Y2_UO908","I3_F59_m79f79_P59_Y0_UO3846","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P15_CV0",1,2,0,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m79f79_P59_Y4_UO3421","I79_F59_m3f3_P59_Y2_UO114","I79_F59_m16f16_P59_Y1_UO838","MXY",1,0,0,0,0,0,0,0,-9999,0.5625,1,"P55_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m79f79_P64_Y4_UO3457","I79_F59_m16f16_P59_Y1_UO828","I79_F64_m56f56_P59_Y1_UO2443","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P55_CV0",1,0,2,1,1,0,2,0,2
