"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y3_UO13","I1_F33_m1f1_P44_Y1_UO68","I1_F33_m-1f-1_P1_Y-1_U61","FXX",1,0,0,0,0,0,0,0,-9999,0.625,1,"P0_CV0",1,2,0,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m9f9_P33_Y3_UO521","I9_F33_m9f9_P33_Y1_UO449","I9_F44_m77f77_P33_Y1_UO3352","FXX",1,0,0,0,0,0,0,0,-9999,0.75,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y3_UO9","I1_F33_m9f9_P33_Y1_UO466","I1_F10_m77f77_P10_Y1_UO3264","FXX",1,0,0,0,0,0,0,0,4899,0.75,1,"P76_CV0",1,2,0,2,0,0,2,0,2
1,56758.45394,381341.8208,"ID1_F33_m1f1_P44_Y2_UO47","I1_F10_m-1f-1_P1_Y-1_U88","ID1_F44_m-1f-1_P9_Y-1_U249","MXY",2,0,1,0,0,0,0,0,-9999,0.25,1,"P8_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m9f9_P44_Y1_UO542","I9_F10_m-1f-1_P9_Y-1_U198","I9_F10_m-1f-1_P9_Y-1_U135","MXY",3,0,1,0,0,0,0,0,-9999,0.5,1,"P8_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m1f1_P33_Y0_UO61","R1_F1_m-1f-1_P1_Y-1_U150","R1_F1_m-1f-1_P1_Y-1_U221","MXY",4,0,1,0,0,0,0,0,-9999,0.5,1,"P0_CV0",1,0,2,0,2,0,2,0,2
1,56758.45394,381341.8208,"ID1_F44_m-1f-1_P1_Y-1_U19","-9999","-9999","FXX",7,0,1,0,1,0,0,0,-9999,1,1,"P0_CV0",1,2,0,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m-1f-1_P1_Y-1_U59","-9999","-9999","FXX",16,0,1,0,1,0,0,0,-9999,0,1,"P0_CV0",1,0,2,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m16f16_P59_Y3_UO884","I16_F59_m3f3_P59_Y1_UO106","I16_F59_m-1f-1_P16_Y-1_U51","MXY",1,0,0,0,0,0,0,0,-9999,0.375,1,"P15_CV0",1,0,2,2,0,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m16f16_P59_Y3_UO935","I16_F59_m-1f-1_P56_Y-1_U207","I16_F59_m-1f-1_P16_Y-1_U94","MXY",1,0,0,0,0,0,0,0,5858,0.5,1,"P55_CV0",1,0,2,0,2,0,2,0,2
3,338102.6853,-1366704.895,"S3_F64_m79f79_P64_Y3_UO3618","I79_F59_m16f16_P59_Y0_UO938","I79_F59_m79f79_P59_Y0_UO3926","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P78_CV0",1,2,0,0,2,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m47f47_P64_Y2_UO2310","I47_F81_m-1f-1_P47_Y-1_U164","I47_F81_m-1f-1_P47_Y-1_U78","MXY",2,0,1,0,0,0,0,0,-9999,0.75,1,"P46_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m3f3_P59_Y1_UO172","I3_F59_m-1f-1_P3_Y-1_U111","ID3_F59_m-1f-1_P3_Y-1_U123","MXY",3,0,1,0,0,0,0,0,-9999,0.5,1,"P2_CV0",1,0,2,1,1,0,2,0,2
3,338102.6853,-1366704.895,"I3_F64_m79f79_P64_Y0_UO3979","R79_F79_m-1f-1_P79_Y-1_U238","R79_F79_m-1f-1_P79_Y-1_U78","FXX",4,0,1,0,1,0,0,0,-9999,0.75,1,"P78_CV0",1,1,1,0,2,0,2,0,2
3,338102.6853,-1366704.895,"I3_F59_m-1f-1_P79_Y-1_U64","-9999","-9999","FXX",7,0,1,0,1,0,0,0,-9999,0,1,"P78_CV0",1,0,2,2,0,0,2,0,2
3,338102.6853,-1366704.895,"I3_F64_m-1f-1_P3_Y-1_U215","-9999","-9999","FXX",15,0,1,0,1,0,0,0,-9999,0.5,1,"P2_CV0",1,1,1,1,1,0,2,0,2
4,-253798.3533,279406.7349,"S4_F10_m1f1_P10_Y3_UO51","I1_F33_m1f1_P44_Y0_UO11","ID1_F10_m9f9_P44_Y0_UO528","FXX",1,0,0,0,0,0,0,0,6817,0.625,1,"P0_CV0",1,1,1,0,2,0,2,0,2
4,-253798.3533,279406.7349,"S4_F82_m4f4_P82_Y3_UO251","I4_F82_m4f4_P82_Y0_UO224","ID4_F82_m-1f-1_P4_Y-1_U162","MXY",1,0,0,0,0,0,0,0,-9999,0.25,1,"P3_CV0",1,1,1,1,1,0,2,0,2
