"PatchID","XCOORD","YCOORD","ID","MID","FID","sex","age","size","mature","newmature","layeggs","capture","recapture","state","CDist","Hindex","Species","ClassFile","SubPatchID","L0A0","L0A1","L1A0","L1A1","L2A0","L2A1","L3A0","L3A1"
1,56758.45394,381341.8208,"S1_F10_m1f1_P10_Y5_UO4","I1_F33_m1f1_P44_Y3_UO57","ID1_F44_m-1f-1_P77_Y-1_U232","MXY",1,0,0,0,0,0,0,0,6619,0.5625,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F33_m1f1_P33_Y5_UO45","ID1_F33_m9f9_P10_Y2_UO590","I1_F44_m-1f-1_P1_Y-1_U128","MXY",1,0,0,0,0,0,0,0,-9999,0.3125,1,"P0_CV0",1,1,1,0,2,0,2,0,2
1,56758.45394,381341.8208,"S1_F44_m1f1_P44_Y5_UO11","I1_F10_m9f9_P44_Y3_UO547","I1_F44_m-1f-1_P1_Y-1_U229","MXY",1,0,0,0,0,0,0,0,-9999,0.625,1,"P76_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P33_Y4_UO571","I9_F10_m1f1_P33_Y1_UO31","I9_F44_m77f77_P10_Y2_UO3447","FXX",2,0,1,0,1,0,0,0,-9999,0.25,1,"P0_CV0",1,0,2,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P44_Y3_UO591","I9_F18_m-1f-1_P9_Y-1_U71","I9_F10_m1f1_P33_Y0_UO22","FXX",3,0,1,0,1,0,0,0,-9999,0.5,1,"P8_CV0",1,2,0,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P10_Y2_UO550","ID9_F33_m-1f-1_P1_Y-1_U231","ID9_F10_m77f77_P10_Y0_UO3726","FXX",4,0,1,0,1,0,0,0,-9999,0.375,1,"P0_CV0",1,1,1,1,1,0,2,0,2
1,56758.45394,381341.8208,"I1_F33_m9f9_P33_Y0_UO567","R9_F9_m-1f-1_P9_Y-1_U117","R9_F9_m-1f-1_P9_Y-1_U0","FXX",6,0,1,0,1,0,0,0,-9999,0.75,1,"P8_CV0",1,1,1,2,0,0,2,0,2
1,56758.45394,381341.8208,"I1_F44_m-1f-1_P77_Y-1_U36","-9999","-9999","FXX",16,0,1,0,1,0,0,0,7578,0.5,1,"P76_CV0",1,1,1,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m3f3_P59_Y5_UO106","ID3_F59_m56f56_P59_Y3_UO2733","ID3_F64_m17f17_P64_Y3_UO958","MXY",1,0,0,0,0,0,0,0,-9999,0.5,1,"P15_CV0",1,0,2,1,1,0,2,0,2
3,338102.6853,-1366704.895,"S3_F59_m16f16_P59_Y5_UO883","I16_F59_m56f56_P59_Y3_UO2735","I16_F59_m56f56_P59_Y1_UO2554","MXY",1,0,0,0,0,0,0,0,-9999,0.75,1,"P55_CV0",1,1,1,1,1,0,2,0,2
